# ================================
# SNID: 102970
# RA: 350.9034118652344
# DEC: -18.183244705200195
# ================================
NVAR: 4
VARNAMES: MJD FLT MAG MAGERR
61876.42060  z_LSST  20.64253  0.11842
61876.41760  z_LSST  20.64656  0.11886
61876.41450  z_LSST  20.59762  0.11363
61876.41140  z_LSST  20.57652  0.11144
61792.04080  z_LSST  20.76638  0.14961
61792.03770  z_LSST  20.78131  0.15168
61792.03460  z_LSST  20.53450  0.12084
61754.04740  z_LSST  20.64332  0.02440
61748.11500  i_LSST  20.53029  0.02368
61747.03440  z_LSST  20.66902  0.03224
61742.04520  z_LSST  20.66162  0.03636
61742.04430  z_LSST  20.72025  0.03837
61742.03200  i_LSST  20.54744  0.01544
61742.03110  i_LSST  20.53997  0.01533
61739.08720  r_LSST  20.15800  0.00615
61739.06340  g_LSST  20.00597  0.00283
61737.04290  z_LSST  20.70541  0.02346
61737.02970  i_LSST  20.49359  0.00981
61734.03050  z_LSST  20.72632  0.02550
61734.01760  i_LSST  20.48462  0.01524
61727.02540  z_LSST  20.82035  0.05125
61727.01210  i_LSST  20.39106  0.01693
61726.04030  z_LSST  20.72049  0.02094
61723.20320  z_LSST  20.60960  0.06768
61721.01860  z_LSST  20.79640  0.02938
61721.00810  z_LSST  20.71939  0.02737
61720.19480  z_LSST  20.65299  0.03819
61713.10300  z_LSST  20.64243  0.01690
61713.07900  i_LSST  20.37308  0.01084
61710.06510  r_LSST  20.07710  0.00403
61710.04020  g_LSST  20.03678  0.00226
61708.18590  i_LSST  20.38011  0.01218
61708.16160  r_LSST  20.07823  0.00407
61707.05500  r_LSST  20.08975  0.00343
61707.05450  r_LSST  20.08617  0.00342
61707.03110  u_LSST  20.42524  0.00735
61707.03060  u_LSST  20.42535  0.00735
61706.14520  r_LSST  20.09295  0.00573
61706.12200  u_LSST  20.43963  0.01090
61704.19710  i_LSST  20.35152  0.00904
61704.17310  r_LSST  20.12497  0.00569
61703.13980  r_LSST  20.07324  0.00416
61701.21200  r_LSST  20.04798  0.00774
61701.19130  g_LSST  20.04484  0.00426
61700.99680  z_LSST  20.57254  0.05268
61699.17870  r_LSST  20.06381  0.00398
61699.15440  g_LSST  20.09407  0.00266
61697.16850  z_LSST  20.60748  0.03234
61696.20040  r_LSST  20.03673  0.01051
61696.17630  g_LSST  20.09744  0.00732
61695.22210  z_LSST  20.58932  0.02154
61695.19810  i_LSST  20.33009  0.01303
61695.09560  i_LSST  20.33552  0.01309
61695.07100  z_LSST  20.64401  0.02265
61694.18230  i_LSST  20.31009  0.01981
61694.15840  r_LSST  20.03691  0.01041
61693.15440  z_LSST  20.58060  0.02283
61688.24660  z_LSST  20.62665  0.03070
61688.22270  i_LSST  20.30897  0.01552
61683.08060  r_LSST  20.12037  0.00494
61683.05640  g_LSST  20.04024  0.00276
61679.27410  i_LSST  20.37328  0.01027
61679.25010  r_LSST  20.12419  0.00398
61678.12600  i_LSST  20.33964  0.00667
61678.12500  i_LSST  20.33902  0.00667
61678.10170  r_LSST  20.09741  0.00371
61678.10070  r_LSST  20.09191  0.00369
61675.21700  r_LSST  20.07708  0.00319
61675.19300  g_LSST  20.02770  0.00184
61673.12290  r_LSST  20.10155  0.00353
61673.09850  g_LSST  20.02760  0.00277
61672.19320  g_LSST  20.04042  0.00288
61672.16890  r_LSST  20.09636  0.00328
61670.22640  z_LSST  20.56914  0.01710
61666.29010  z_LSST  20.57013  0.02986
61655.15120  r_LSST  20.12439  0.00413
61651.14660  g_LSST  20.12486  0.00401
61649.27670  g_LSST  20.18619  0.00294
61648.28460  i_LSST  20.21608  0.00878
61648.28410  i_LSST  20.21610  0.00878
61647.29910  i_LSST  20.23131  0.00785
61647.29870  i_LSST  20.21266  0.00772
61647.27450  z_LSST  20.57927  0.01905
61647.27410  z_LSST  20.59244  0.01928
61646.20770  z_LSST  20.56592  0.01680
61646.18210  i_LSST  20.23710  0.00701
61645.27920  r_LSST  20.14162  0.00390
61643.37510  i_LSST  20.20802  0.01114
61643.20680  r_LSST  20.13053  0.00776
61643.18220  g_LSST  20.20175  0.00336
61642.11240  r_LSST  20.13262  0.00707
61642.08860  i_LSST  20.20445  0.01505
61639.30210  z_LSST  20.49722  0.02106
61639.11410  i_LSST  20.18853  0.02394
61639.09020  r_LSST  20.10478  0.00786
61638.13150  z_LSST  20.50770  0.03417
61633.21580  z_LSST  20.64043  0.05186
61631.25520  i_LSST  20.15031  0.00804
61631.25480  i_LSST  20.13476  0.00793
61631.23070  r_LSST  20.19590  0.00795
61631.23030  r_LSST  20.18951  0.00791
61622.27680  z_LSST  20.53472  0.02430
61622.27630  z_LSST  20.54945  0.02464
61622.25250  i_LSST  20.10404  0.00851
61622.25210  i_LSST  20.11469  0.00860
61620.30800  i_LSST  20.13059  0.01069
61620.28690  z_LSST  20.55722  0.04188
61620.28310  z_LSST  20.45153  0.03800
61619.37080  r_LSST  20.17107  0.00956
61619.34670  g_LSST  20.31972  0.00659
61618.31790  i_LSST  20.19079  0.00803
61618.29230  r_LSST  20.16792  0.00769
61615.33330  i_LSST  20.21469  0.01335
61615.30770  r_LSST  20.17319  0.00827
61612.42210  z_LSST  20.62518  0.02177
61604.40250  z_LSST  20.68141  0.03770
61602.27920  z_LSST  20.59837  0.04527
61602.25540  i_LSST  20.33172  0.03373
61595.42880  i_LSST  20.30643  0.00911
61595.41740  r_LSST  20.20495  0.00587
61594.43040  i_LSST  20.29365  0.01301
61594.41910  r_LSST  20.23244  0.00597
61593.44250  r_LSST  20.23190  0.01223
61593.30250  g_LSST  20.34104  0.00534
61590.44490  r_LSST  20.24782  0.01229
61590.44350  r_LSST  20.28821  0.01275
61585.38150  z_LSST  20.56572  0.02472
61585.35550  i_LSST  20.37440  0.01912
61584.31970  z_LSST  20.52417  0.02660
61584.31840  z_LSST  20.56315  0.02757
61584.29570  i_LSST  20.38577  0.01398
61584.29440  i_LSST  20.41631  0.01438
61556.41290  r_LSST  20.43962  0.01159
61539.41810  r_LSST  20.39355  0.00895
61428.03760  i_LSST  20.54482  0.11058
61428.03740  i_LSST  20.51630  0.10771
61428.03450  i_LSST  20.30533  0.08869
61428.03430  i_LSST  20.33443  0.09110
61371.08410  r_LSST  20.55970  0.00622
61371.05990  g_LSST  20.61253  0.00581
61369.04860  z_LSST  20.24719  0.01788
61369.04630  z_LSST  20.18228  0.01685
61366.08560  z_LSST  20.13015  0.02232
61346.13950  z_LSST  20.19692  0.01192
61346.11520  i_LSST  20.44778  0.00843
61346.01400  i_LSST  20.44728  0.00843
61346.00220  r_LSST  20.65146  0.01065
61341.15190  i_LSST  20.44909  0.01966
61333.00380  z_LSST  20.19440  0.01935
61328.00610  z_LSST  20.15342  0.02117
61314.12480  i_LSST  20.51930  0.00923
61314.10160  r_LSST  20.61753  0.00831
61313.17120  i_LSST  20.51647  0.01361
61313.14710  r_LSST  20.58885  0.01047
61300.16730  r_LSST  20.64749  0.00815
61300.14280  i_LSST  20.52572  0.00991
61299.16870  i_LSST  20.54431  0.00897
61299.14410  r_LSST  20.60926  0.00654
61294.16300  i_LSST  20.48312  0.00857
61294.13870  z_LSST  20.11918  0.01293
61293.25920  i_LSST  20.50158  0.01041
61293.23460  z_LSST  20.10883  0.01083
61292.17920  r_LSST  20.68281  0.00863
61292.15500  g_LSST  20.83001  0.00700
61289.28770  i_LSST  20.51809  0.01311
61289.25970  r_LSST  20.68828  0.00720
61287.16420  r_LSST  20.66293  0.00786
61287.16370  r_LSST  20.67789  0.00797
61287.13960  g_LSST  20.78531  0.00584
61287.13910  g_LSST  20.78465  0.00584
61277.23650  z_LSST  20.27343  0.01541
61277.21130  i_LSST  20.56962  0.01550
61276.22230  i_LSST  20.55790  0.01196
61276.19780  r_LSST  20.73178  0.01342
61275.21190  z_LSST  20.27837  0.01940
61274.24160  i_LSST  20.55291  0.00947
61274.21720  r_LSST  20.71926  0.01165
61274.17850  z_LSST  20.26582  0.01589
61267.37690  i_LSST  20.57449  0.01260
61267.35650  r_LSST  20.66384  0.00871
61266.28760  i_LSST  20.60605  0.01310
61266.26330  r_LSST  20.69055  0.00718
61244.37250  r_LSST  20.67281  0.01220
61244.34790  g_LSST  20.69593  0.00495
61239.32090  z_LSST  20.33895  0.02252
61239.29560  i_LSST  20.54119  0.01408
61237.27360  i_LSST  20.58188  0.03029
61237.27320  i_LSST  20.53796  0.02909
61237.24970  r_LSST  20.63274  0.02065
61237.24920  r_LSST  20.56499  0.01940
61222.39920  z_LSST  20.30312  0.01615
61222.37390  i_LSST  20.53308  0.01486
61216.36500  r_LSST  20.51223  0.01485
61212.37210  z_LSST  20.24350  0.01909
61212.34790  i_LSST  20.57757  0.01884
61211.36230  z_LSST  20.22256  0.01469
61211.33760  i_LSST  20.56797  0.01145
61210.43100  z_LSST  20.25548  0.01483
61210.41930  i_LSST  20.55376  0.01046
61005.06530  z_LSST  20.73978  0.03264
61003.02950  z_LSST  20.73649  0.02223
61003.01680  i_LSST  20.36418  0.01071
61002.06120  z_LSST  20.73869  0.02008
60999.04860  z_LSST  20.76900  0.01973
60999.04720  z_LSST  20.77862  0.01990
60997.11300  i_LSST  20.42076  0.01280
60997.09350  r_LSST  20.44869  0.01018
60996.11720  i_LSST  20.42022  0.01067
60996.09310  r_LSST  20.44753  0.00626
60991.03200  z_LSST  20.78418  0.02389
60978.01320  z_LSST  20.86315  0.02242
60978.00140  i_LSST  20.41922  0.01447
60972.01610  z_LSST  20.88903  0.02429
60966.17200  g_LSST  20.19247  0.00412
60966.14960  u_LSST  20.70652  0.01125
60964.16700  u_LSST  20.73187  0.01137
60959.16120  r_LSST  20.33771  0.00825
60959.16070  r_LSST  20.33962  0.00826
60957.18420  z_LSST  20.86301  0.02976
60940.27830  r_LSST  20.38965  0.00806
60940.25480  u_LSST  20.77547  0.01598
60938.12940  r_LSST  20.41256  0.00973
60938.10580  u_LSST  20.73831  0.01563
60937.25710  z_LSST  20.90144  0.02473
60937.23260  i_LSST  20.45764  0.00822
60936.26920  z_LSST  20.90518  0.05244
60936.24510  i_LSST  20.53152  0.03117
60936.07950  r_LSST  20.41208  0.00823
60936.05620  u_LSST  20.71300  0.01373
60935.25510  u_LSST  20.75264  0.01673
60935.23220  r_LSST  20.36418  0.00936
60932.20030  z_LSST  20.81509  0.02643
60932.18010  i_LSST  20.43518  0.00844
60931.24250  i_LSST  20.40815  0.01322
60931.21850  r_LSST  20.50109  0.00980
60923.16080  i_LSST  20.45716  0.01825
60923.13610  r_LSST  20.48124  0.01595
60917.23490  r_LSST  20.48376  0.00671
60916.34940  z_LSST  20.82407  0.03421
60916.32490  i_LSST  20.51428  0.01536
60913.30650  r_LSST  20.47317  0.00534
60913.28220  g_LSST  20.33806  0.00299
60909.36580  z_LSST  20.80882  0.03251
60909.36530  z_LSST  20.72788  0.03018
60909.34180  i_LSST  20.50437  0.01453
60909.34140  i_LSST  20.52473  0.01480
60909.19360  r_LSST  20.48069  0.00926
60909.19320  r_LSST  20.48037  0.00926
60909.16950  g_LSST  20.34110  0.00549
60909.16910  g_LSST  20.34370  0.00551
60906.33960  r_LSST  20.49314  0.00711
60906.31580  g_LSST  20.30103  0.00448
60903.15730  r_LSST  20.51440  0.00957
60903.13310  g_LSST  20.28185  0.00574
60902.36350  z_LSST  20.78026  0.02611
60902.34400  i_LSST  20.52060  0.01520
60884.38400  z_LSST  20.66575  0.01593
60884.35990  i_LSST  20.66849  0.00888
60878.40760  z_LSST  20.77673  0.03854
60878.38330  i_LSST  20.67426  0.01671
60876.33560  r_LSST  20.48362  0.00622
60868.40950  i_LSST  20.76779  0.02680
60864.40320  i_LSST  20.76737  0.01267
60857.44240  z_LSST  20.68701  0.03583
