# ================================
# SNID: 104695
# RA: 225.05548095703125
# DEC: -26.98008155822754
# ================================
NVAR: 4
VARNAMES: MJD FLT MAG MAGERR
61649.03620  r_LSST  27.46942  6.59770
61649.01270  u_LSST  26.50512  3.75617
61649.01230  u_LSST  24.74780  0.74442
61647.01290  i_LSST  26.37240  3.19057
61645.07190  i_LSST  26.29710  4.03972
61645.04630  r_LSST  27.63876  6.45963
61641.97820  z_LSST  25.21176  2.12974
61637.05840  i_LSST  24.70720  1.17907
61637.03470  r_LSST  26.09190  2.09164
61631.11340  z_LSST  26.73264  19.51227
61621.05250  i_LSST  25.20084  1.05089
61616.05420  u_LSST  24.84195  1.40059
61613.15570  z_LSST  29.55982  186.30551
61594.95520  i_LSST  24.67892  0.97189
61593.95460  i_LSST  25.62614  3.06403
61589.99890  i_LSST  24.84158  0.56467
61589.99710  z_LSST  25.02335  1.19096
61585.17680  r_LSST  25.04280  0.84823
61583.11400  z_LSST  25.25059  1.94688
61561.22290  g_LSST  25.12337  0.67996
61560.21670  z_LSST  23.58044  0.45005
61559.18800  r_LSST  25.43271  0.83063
61559.18710  r_LSST  25.17425  0.65468
61557.26320  r_LSST  25.25221  0.96268
61555.21670  r_LSST  27.39959  4.69292
61552.22850  r_LSST  26.41517  2.38364
61549.26390  z_LSST  24.75515  1.37702
61549.26260  z_LSST  28.57761  46.55094
61549.23880  i_LSST  26.25199  3.82070
61548.23610  z_LSST  26.46259  5.76916
61541.11350  i_LSST  25.23868  1.12026
61539.27090  i_LSST  27.99421  10.20939
61523.35970  i_LSST  24.61642  0.98668
61522.32540  i_LSST  26.21377  1.54808
61522.30140  r_LSST  27.57422  5.69434
61511.38120  i_LSST  24.53668  0.48396
61511.35670  r_LSST  26.98935  2.34503
61507.34300  r_LSST  26.58410  1.83518
61505.40740  z_LSST  24.35570  0.81411
61505.39610  i_LSST  25.35793  0.98958
61498.36470  r_LSST  27.66346  4.69370
61495.37530  i_LSST  25.49133  0.98602
61495.36400  r_LSST  25.35471  0.60324
61494.20440  r_LSST  26.33679  2.80973
61493.40030  z_LSST  25.32139  1.83977
61480.31350  r_LSST  26.75435  1.84918
61480.28900  i_LSST  25.11579  0.60680
61478.40800  z_LSST  23.97313  0.75322
61477.39590  r_LSST  26.76943  2.86327
61475.40690  z_LSST  24.60072  1.42969
61473.40590  z_LSST  24.79658  1.23418
61473.40400  z_LSST  24.58920  1.01959
61473.27520  r_LSST  25.39850  0.83704
61468.30540  g_LSST  25.63375  0.57318
61467.32300  r_LSST  25.11875  0.53255
61467.29890  g_LSST  26.68019  1.03664
61465.29830  z_LSST  24.92546  1.10759
61465.27440  i_LSST  26.11545  2.57533
61450.31730  z_LSST  27.65567  20.73634
61400.35320  r_LSST  23.16931  0.47249
61400.34700  r_LSST  23.42659  0.59883
61316.00430  z_LSST  22.69039  0.65056
61315.99820  z_LSST  25.89116  12.40488
61315.99510  z_LSST  22.61717  0.60813
61278.03260  i_LSST  23.22933  0.17337
61278.03170  i_LSST  23.26946  0.17990
61278.00880  r_LSST  23.28362  0.15934
61278.00790  r_LSST  23.31378  0.16383
61241.06640  z_LSST  25.56289  3.98611
61236.07530  r_LSST  26.35620  1.25563
61234.10010  i_LSST  25.05112  0.74688
61233.10520  r_LSST  31.80257  328.13491
61233.08060  i_LSST  26.93235  4.19394
61225.18120  z_LSST  25.30386  2.67447
61225.15740  i_LSST  26.27936  4.03990
61222.12410  i_LSST  24.28135  0.61463
61212.98410  z_LSST  24.52471  1.40498
61212.98360  z_LSST  26.58019  9.32963
61209.17420  i_LSST  26.08760  2.26520
61209.15040  r_LSST  26.35609  1.45073
61172.03740  r_LSST  27.15135  4.25557
61172.02570  r_LSST  27.49096  5.81839
61152.31810  z_LSST  25.24932  2.27702
61150.32490  r_LSST  25.37799  0.61480
61148.20320  g_LSST  26.55843  1.08162
61148.20220  g_LSST  27.35347  2.24951
61142.38470  i_LSST  26.79118  3.55830
61142.36070  r_LSST  25.48768  0.62031
61141.21160  g_LSST  26.76667  1.26807
61139.33820  i_LSST  28.77444  23.18511
61138.39900  z_LSST  25.19870  1.45210
61138.38780  i_LSST  26.81410  4.84107
61138.36700  i_LSST  24.21121  0.44034
61115.27390  i_LSST  25.44544  0.86440
61105.32410  z_LSST  26.56057  6.08707
